t_over_L,d_mm,L_mm,N,lattice_type,band_mean_alpha,C11,C12,C44,surrogate_method,alpha_500hz,alpha_600hz,alpha_700hz,alpha_800hz,alpha_900hz,alpha_1000hz,alpha_1100hz,alpha_1200hz,alpha_1300hz,alpha_1400hz,alpha_1500hz,alpha_1600hz,alpha_1700hz,alpha_1800hz,alpha_1900hz,alpha_2000hz
0.083571,0.8571,40.0,10,FCC,0.006901,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR,0.024299832,0.016975002,0.012834102,0.010189183,0.008365936,0.007040932,0.006039665,0.005259838,0.0046376484,0.004131327,0.0037124427,0.0033610114,0.0030626017,0.0028065485,0.002584813,0.002391228
0.094286,0.8571,40.0,10,FCC,0.006152,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR,0.021245165,0.015011535,0.011414972,0.009092981,0.007482017,0.006306353,0.0054153376,0.0047199037,0.004164159,0.0037113482,0.0033363658,0.0030215178,0.0027539977,0.0025243256,0.0023253446,0.002151558
0.105,0.8571,40.0,10,FCC,0.005551,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR,0.01888698,0.013459831,0.01028032,0.00821062,0.0067674834,0.0057108114,0.0049081235,0.0042805695,0.0037784295,0.003368889,0.003029473,0.0027443056,0.002501878,0.0022936573,0.002113195,0.0019555327
0.115714,0.8571,40.0,10,FCC,0.005058,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR,0.017008018,0.012201503,0.009351909,0.007484842,0.0061777644,0.00521816,0.0044878395,0.003916078,0.003458103,0.0030842798,0.0027742651,0.002513664,0.0022920251,0.0021015918,0.0019364951,0.00179222
0.126429,0.8571,40.0,10,FCC,0.004646,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR,0.015473798,0.011159875,0.008577897,0.006877207,0.0056826905,0.0048037944,0.00413386,0.0036087744,0.0031878217,0.0028439853,0.0025586854,0.0023187546,0.0021146222,0.0019391776,0.0017870371,0.0016540552
0.137143,0.8571,40.0,10,FCC,0.004296,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR,0.014196641,0.010283229,0.007922704,0.0063610673,0.005261212,0.004450475,0.003831687,0.0033462222,0.002956747,0.0026384399,0.0023742022,0.0021519018,0.0019627116,0.0018000677,0.001658997,0.0015356683
0.147857,0.8571,40.0,10,FCC,0.003995,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR,0.013116251,0.009534979,0.0073607904,0.005917128,0.004898005,0.004145601,0.0035706959,0.0031192878,0.002756908,0.0024605999,0.0022145277,0.002007444,0.0018311574,0.0016795733,0.001548071,0.001433089
0.158571,0.8571,40.0,10,FCC,0.003734,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR,0.012190043,0.008888718,0.0068735075,0.0055312063,0.0045817536,0.0038798419,0.0033430024,0.002921183,0.0025823722,0.0023052176,0.0020749734,0.0018811563,0.0017161259,0.0015741934,0.0014510441,0.0013433509
0.169286,0.8571,40.0,10,FCC,0.003505,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR,0.011386904,0.008324793,0.0064468416,0.005192581,0.004303874,0.0036461,0.0031425972,0.002746726,0.0024286062,0.00216828,0.001951952,0.0017698049,0.00161468,0.0014812446,0.0013654513,0.0012641784
0.18,0.8571,40.0,10,FCC,0.003303,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR,0.010683802,0.007828442,0.0060701873,0.004893101,0.0040578186,0.0034389517,0.002964882,0.0025919478,0.0022921348,0.002046709,0.0018427091,0.0016709056,0.0015245639,0.0013986647,0.0012893977,0.0011938225
0.03,1.0357,40.0,10,FCC,0.028906,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR,0.21804254,0.102663435,0.049996175,0.03370349,0.025504831,0.020454856,0.017002873,0.014486993,0.012571105,0.0110644,0.009849772,0.008851076,0.008016541,0.0073096934,0.006704075,0.006180019
0.040714,1.0357,40.0,10,FCC,0.01895,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR,0.13464198,0.055260368,0.034173876,0.024848413,0.019444626,0.015885832,0.013358781,0.011471924,0.010011096,0.008848498,0.007902873,0.0071199806,0.0064621996,0.005902602,0.005421407,0.00500376
0.051429,1.0357,40.0,10,FCC,0.014166,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR,0.07758236,0.039076753,0.02635501,0.01980922,0.015765648,0.013010655,0.011013543,0.009501809,0.0083200615,0.007372869,0.006598273,0.005954259,0.0054113297,0.0049481657,0.004548985,0.0042018592
0.062143,1.0357,40.0,10,FCC,0.011514,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR,0.053026088,0.030658297,0.021564785,0.01651233,0.0132763535,0.011026041,0.009373548,0.008111621,0.0071189073,0.006319473,0.0056633363,0.0051162504,0.004653972,0.004258866,0.0039178077,0.0036208336
0.072857,1.0357,40.0,10,FCC,0.00977,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR,0.04084853,0.025372872,0.018292317,0.014173593,0.0114738615,0.009570679,0.008160681,0.0070773205,0.006221278,0.0055295913,0.0049604117,0.0044848514,0.00408234,0.0037378445,0.0034401335,0.0031806533
0.083571,1.0357,40.0,10,FCC,0.00851,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR,0.03349766,0.021703549,0.015902014,0.012423265,0.010106094,0.008456625,0.0072267167,0.006277457,0.0055248947,0.0049152947,0.0044126823,0.003992086,0.0036356454,0.0033302624,0.003066122,0.0028357322
0.094286,1.0357,40.0,10,FCC,0.007549,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR,0.0285137,0.018990552,0.014074035,0.011061813,0.009031604,0.007575835,0.0064850478,0.0056402497,0.0049687936,0.004423833,0.0039738305,0.003596801,0.003276965,0.003002719,0.0027653477,0.002558186
0.105,1.0357,40.0,10,FCC,0.006789,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR,0.024882603,0.016896063,0.012628578,0.009971738,0.008164849,0.006861859,0.005881801,0.0051206844,0.004514511,0.0040217703,0.0036143924,0.003272741,0.0029826858,0.0027338108,0.0025182802,0.002330091
0.115714,1.0357,40.0,10,FCC,0.006171,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR,0.022104843,0.015226443,0.011455577,0.009078638,0.007450577,0.0062712235,0.005381419,0.0046888622,0.0041363807,0.0036867142,0.003314577,0.0030022298,0.0027368793,0.002509078,0.0023117072,0.0021393076
0.126429,1.0357,40.0,10,FCC,0.005658,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR,0.019903766,0.01386228,0.010483858,0.008333181,0.0068516047,0.0057743904,0.004959583,0.0043242364,0.0038166984,0.0034031754,0.0030606647,0.0027729913,0.002528468,0.0023184507,0.002136419,0.001977366
0.137143,1.0357,40.0,10,FCC,0.005225,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR,0.018113023,0.012725882,0.009665446,0.0077014845,0.006342101,0.0053506866,0.004599183,0.0040122955,0.0035429266,0.003160161,0.002842902,0.002576286,0.0023495555,0.0021547452,0.0019858389,0.0018382135
0.147857,1.0357,40.0,10,FCC,0.004854,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR,0.016625253,0.011763875,0.008966411,0.0071591986,0.0059033222,0.0049850135,0.0042876676,0.0037423596,0.003305814,0.002949543,0.0026540658,0.0024056332,0.0021942817,0.0020126244,0.001855078,0.0017173485
0.158571,1.0357,40.0,10,FCC,0.004532,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR,0.015368198,0.010938579,0.008362257,0.006688527,0.005521463,0.0046661953,0.0040157125,0.0035064747,0.003098457,0.0027652478,0.002488752,0.0022561802,0.002058253,0.0018880848,0.0017404666,0.0016113896
0.169286,1.0357,40.0,10,FCC,0.004251,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR,0.014291103,0.010222466,0.007834747,0.00627608,0.005186072,0.004385732,0.0037762045,0.0032985585,0.0029155677,0.0026026159,0.0023428104,0.0021241962,0.0019380907,0.0017780457,0.0016391792,0.0015177326
0.18,1.0357,40.0,10,FCC,0.004003,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR,0.0133575145,0.009595154,0.007370183,0.005911717,0.0048891893,0.0041371314,0.003563697,0.0031139452,0.0027530845,0.0024580653,0.0022130474,0.002006809,0.0018311914,0.0016801315,0.0015490366,0.0014343681
0.03,1.2143,40.0,10,FCC,0.045622,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR,0.32196686,0.22429079,0.09390455,0.046549775,0.03210971,0.024692133,0.020048777,0.016832056,0.014460704,0.012636828,0.011189856,0.010014255,0.009040882,0.008222383,0.0075251637,0.0069246963
0.040714,1.2143,40.0,10,FCC,0.029872,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR,0.2430233,0.120496236,0.049267028,0.03186336,0.023769828,0.018935762,0.01568236,0.0133324405,0.011553019,0.010158877,0.009037903,0.0081179105,0.0073501756,0.006700556,0.006144386,0.005663393
0.051429,1.2143,40.0,10,FCC,0.020691,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR,0.17615812,0.06352863,0.035030667,0.024652388,0.019018965,0.015420994,0.012909474,0.011053936,0.009627356,0.008497501,0.0075817,0.00682545,0.006191288,0.0056525934,0.0051899166,0.0047887173
0.062143,1.2143,40.0,10,FCC,0.015415,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR,0.11497024,0.04399782,0.027616275,0.020229409,0.015900552,0.013029845,0.01098162,0.009446834,0.008255274,0.0073048384,0.0065303375,0.0058881105,0.005347787,0.004887577,0.0044914405,0.004147309
0.072857,1.2143,40.0,10,FCC,0.01243,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR,0.072788276,0.03433278,0.022939054,0.017200155,0.013680883,0.0112904105,0.009559803,0.008250433,0.0072269426,0.00640647,0.0057353214,0.0051771346,0.0047063953,0.004304673,0.003958326,0.0036570425
0.083571,1.2143,40.0,10,FCC,0.010561,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR,0.05232162,0.028400894,0.019677453,0.014981615,0.012014524,0.0099653965,0.0084664365,0.007324351,0.0064271437,0.005705224,0.005113004,0.0046193535,0.0042022886,0.0038458463,0.0035381608,0.0032702333
0.094286,1.2143,40.0,10,FCC,0.009241,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR,0.0413573,0.024324054,0.017256679,0.013280797,0.010714873,0.00892113,0.007598764,0.0065858546,0.0057870685,0.0051424927,0.004612547,0.0041700313,0.003795639,0.0034752956,0.0031985047,0.0029572842
0.105,1.2143,40.0,10,FCC,0.008239,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR,0.034488805,0.021323264,0.01538173,0.011932917,0.009671831,0.00807646,0.0068932343,0.005983114,0.0052632084,0.0046809553,0.004201401,0.0038003994,0.0034607446,0.0031698523,0.0029183126,0.0026989542
0.115714,1.2143,40.0,10,FCC,0.007445,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR,0.029724676,0.019009553,0.013882988,0.01083696,0.008815517,0.00737877,0.006308057,0.005481708,0.0048264572,0.0042955093,0.0038575772,0.0034909581,0.0031801353,0.0029137312,0.0026832186,0.0024820883
0.126429,1.2143,40.0,10,FCC,0.006798,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR,0.026194986,0.017164772,0.012655537,0.009927494,0.00809949,0.0067925337,0.0058147153,0.0050579724,0.0044566947,0.0039687282,0.0035657617,0.0032280898,0.0029415851,0.0026958655,0.0024831363,0.002297438
0.137143,1.2143,40.0,10,FCC,0.006257,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR,0.02345918,0.015656343,0.0116309235,0.009160342,0.007491781,0.0062929974,0.005393178,0.0046951873,0.0041396436,0.003688205,0.0033150236,0.0030020555,0.0027363352,0.0025083162,0.0023108209,0.0021383537
0.147857,1.2143,40.0,10,FCC,0.005799,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR,0.021267442,0.014397909,0.01076199,0.008504197,0.0069693658,0.005862147,0.0050287633,0.0043810364,0.0038647477,0.0034447408,0.003097239,0.0028056032,0.0025578537,0.0023451555,0.0021608572,0.0019998609
0.158571,1.2143,40.0,10,FCC,0.005405,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR,0.019467067,0.013330906,0.010015362,0.007936423,0.0065153823,0.005486685,0.0047105737,0.0041063414,0.0036241165,0.0032314432,0.0029063106,0.0026332822,0.0024012253,0.002201918,0.0020291633,0.0018782071
0.169286,1.2143,40.0,10,FCC,0.005062,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR,0.01795864,0.0124139255,0.009366601,0.007440138,0.0061171227,0.0051565175,0.0044302978,0.003864078,0.003411696,0.0030430136,0.0027375435,0.0024808906,0.0022626568,0.0020751546,0.001912583,0.0017704889
0.18,1.2143,40.0,10,FCC,0.00476,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR,0.01667479,0.011617067,0.008797578,0.0070026433,0.005764946,0.004863947,0.0041815736,0.003648855,0.00322283,0.002875371,0.0025873173,0.0023451839,0.0021392172,0.0019621982,0.0018086754,0.0016744597
0.03,1.3929,40.0,10,FCC,0.066207,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR,0.34287417,0.28789562,0.2263104,0.08111435,0.042775627,0.030308822,0.02368392,0.01945304,0.016479662,0.014262651,0.012541277,0.011164506,0.0100379875,0.00909938,0.008305672,0.007626137
0.040714,1.3929,40.0,10,FCC,0.045906,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR,0.3448658,0.23056296,0.09767794,0.04372468,0.029601606,0.022612434,0.018301941,0.015338551,0.013163686,0.011495643,0.010174788,0.009103048,0.008216491,0.0074714967,0.006837208,0.0062911417
0.051429,1.3929,40.0,10,FCC,0.032537,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR,0.25300646,0.15414092,0.052165512,0.0315583,0.023056148,0.018190863,0.014984728,0.012696951,0.010977922,0.009638129,0.008564849,0.007686404,0.0069548544,0.0063368417,0.0058083995,0.0053518484
0.062143,1.3929,40.0,10,FCC,0.02367,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR,0.21193121,0.08292259,0.03730949,0.025087206,0.019007761,0.01526874,0.012711347,0.010845213,0.009422176,0.00830153,0.007396945,0.0066522686,0.0060293,0.0055011045,0.005048125,0.004655813
0.072857,1.3929,40.0,10,FCC,0.017863,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR,0.16674122,0.053056736,0.029601274,0.020953171,0.016217494,0.013177345,0.011047941,0.009470802,0.0082559455,0.00729231,0.006510264,0.005863792,0.005321207,0.004859953,0.0044635283,0.00411958
0.083571,1.3929,40.0,10,FCC,0.014087,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR,0.117612205,0.04003999,0.024733499,0.01804539,0.014163755,0.011600248,0.009774891,0.008408519,0.007348272,0.006502788,0.005813874,0.0052426155,0.004761973,0.0043525593,0.0040001096,0.0036938956
0.094286,1.3929,40.0,10,FCC,0.011719,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR,0.0784675,0.03262076,0.021327056,0.015873408,0.012582885,0.01036566,0.008767714,0.0075620334,0.006621255,0.005867973,0.005252281,0.0047405045,0.0043090764,0.0039410074,0.0036237396,0.0033477931
0.105,1.3929,40.0,10,FCC,0.010165,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR,0.05654432,0.027722834,0.018788325,0.014182768,0.0113258455,0.009371764,0.00795043,0.006871378,0.0060257227,0.0053464156,0.0047898167,0.004326263,0.003934881,0.0036005555,0.003312072,0.0030609414
0.115714,1.3929,40.0,10,FCC,0.009041,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR,0.044591717,0.024200737,0.016812904,0.012825927,0.010300855,0.00855365,0.0072735287,0.0062968917,0.005528802,0.004910186,0.0044022948,0.003978637,0.0036204848,0.003314226,0.0030497331,0.00281932
0.126429,1.3929,40.0,10,FCC,0.008171,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR,0.03717355,0.021524128,0.015226734,0.0117109995,0.009448222,0.00786802,0.0067034406,0.005811377,0.0051077683,0.004539857,0.004072816,0.0036827198,0.0033525892,0.003070046,0.0028258583,0.0026130045
0.137143,1.3929,40.0,10,FCC,0.007469,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR,0.032072727,0.01941048,0.013922482,0.010777714,0.008727506,0.0072849696,0.006216689,0.005395651,0.0047464934,0.004221577,0.0037892864,0.0034278121,0.0031216282,0.0028593861,0.0026326044,0.0024348206
0.147857,1.3929,40.0,10,FCC,0.006887,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR,0.028313955,0.017692927,0.012829396,0.009984336,0.008109955,0.0067828936,0.0057961303,0.005035599,0.004433044,0.003945055,0.0035426908,0.003205919,0.0029204385,0.002675773,0.0024640793,0.0022793717
0.158571,1.3929,40.0,10,FCC,0.006393,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR,0.025408529,0.016266199,0.01189904,0.009301215,0.007574719,0.0063459263,0.005429071,0.0047207107,0.004158497,0.003702569,0.003326249,0.0030110148,0.002743612,0.0025143134,0.002315824,0.00214257
0.169286,1.3929,40.0,10,FCC,0.005969,0.7261657566529944,0.2896509851261112,0.2456052424974568,GPR,0.023083434,0.0150599945,0.0110968985,0.008706559,0.007106211,0.00596208,0.005105851,0.004442946,0.0039160005,0.0034881749,0.0031347289,0.0028384412,0.0025869622,0.0023712139,0.0021843784,0.002021241
0.18,1.3929,40.0,10,FCC,0.0056,0.808840368709163,0.3210547697601771,0.2649826641710379,GPR,0.021173876,0.014025711,0.010397887,0.008184155,0.0066926787,0.005622241,0.0048190868,0.0041961353,0.0037002822,0.0032972873,0.0029640885,0.0026845946,0.0024472468,0.0022435344,0.0020670588,0.0019129207
0.03,1.5714,40.0,10,FCC,0.092038,0.1374801134742816,0.0632812463452137,0.0637868067677611,GPR,0.4034574,0.39040825,0.35742113,0.2066077,0.06796007,0.038943052,0.028387653,0.022539394,0.018718584,0.015991868,0.013935074,0.01232312,0.011023737,0.009953356,0.009056248,0.008293646
0.040714,1.5714,40.0,10,FCC,0.064492,0.1649879445678289,0.0754201784422323,0.0752047928127203,GPR,0.33698598,0.27901584,0.22846082,0.07525262,0.03880193,0.027413879,0.021403808,0.01757518,0.014887588,0.012884819,0.011330243,0.01008705,0.009069877,0.008222372,0.0075056776,0.006892046
0.051429,1.5714,40.0,10,FCC,0.048521,0.1942135868811069,0.0880541207830709,0.0868989325644335,GPR,0.34230807,0.2493784,0.11679883,0.04365841,0.028547658,0.021544019,0.017333653,0.014477069,0.012397018,0.010809841,0.009557454,0.00854386,0.0077069993,0.0070047937,0.00640762,0.0058939783
0.062143,1.5714,40.0,10,FCC,0.036005,0.2253606054408146,0.1012346967659918,0.0988898714618153,GPR,0.26912743,0.1936609,0.059392538,0.032268595,0.0229226,0.017864898,0.0146178445,0.012334796,0.0106351925,0.009318849,0.008269071,0.007412707,0.00670135,0.006101585,0.005589555,0.0051477514
0.072857,1.5714,40.0,10,FCC,0.027716,0.2586631025509222,0.1150417828998232,0.1112028391470513,GPR,0.25652665,0.124082945,0.041320276,0.026016949,0.019268544,0.01530636,0.012660248,0.01075663,0.0093184,0.008193045,0.0072888834,0.0065471586,0.0059283352,0.0054047746,0.004956542,0.004568887
0.083571,1.5714,40.0,10,FCC,0.021428,0.2943956970696346,0.1295571782350305,0.123867149400178,GPR,0.20396818,0.07234396,0.032498013,0.021950833,0.016670322,0.013410682,0.011175853,0.009542324,0.0082950555,0.0073118308,0.0065175174,0.0058631725,0.0053154575,0.0048508397,0.004452217,0.0041068546
0.094286,1.5714,40.0,10,FCC,0.016972,0.3328996620684367,0.1448598699314488,0.1369224581143723,GPR,0.17349558,0.050017208,0.027079623,0.019053098,0.014714382,0.011943931,0.010008649,0.008577437,0.0074759685,0.0066027516,0.00589433,0.0053088465,0.004817518,0.004399873,0.0040409467,0.0037295418
0.105,1.5714,40.0,10,FCC,0.013787,0.3745849046816351,0.1610305599164179,0.1504175003481171,GPR,0.13210498,0.039090283,0.02334091,0.016866373,0.013182826,0.010772768,0.009065546,0.0077916533,0.006805213,0.0060197054,0.005380309,0.004850506,0.004404992,0.0040256637,0.003699224,0.0034156833
0.115714,1.5714,40.0,10,FCC,0.011604,0.4199627859869457,0.1781871535626104,0.1644203397994739,GPR,0.094590895,0.032498363,0.020574385,0.015149198,0.0119478395,0.009814508,0.008286852,0.007138873,0.006245558,0.0055316538,0.004948965,0.0044651316,0.004057591,0.0037101225,0.0034107654,0.0031505052
0.126429,1.5714,40.0,10,FCC,0.010126,0.4696410663089002,0.1965188270301765,0.1790168005881504,GPR,0.067225285,0.028004328,0.018429616,0.013760632,0.010929114,0.009015069,0.0076325485,0.0065876814,0.005771335,0.005117014,0.0045817583,0.0041365316,0.0037609849,0.0034404309,0.0031640017,0.002923486
0.137143,1.5714,40.0,10,FCC,0.009067,0.5243039847391655,0.2163199951475159,0.1943066440931763,GPR,0.051512655,0.024703646,0.016710877,0.012612428,0.010073599,0.008337641,0.0070748823,0.006116018,0.0053643584,0.0047603953,0.0042654015,0.0038530552,0.0035048313,0.003207312,0.002950542,0.0027269819
0.147857,1.5714,40.0,10,FCC,0.008251,0.5847260058382591,0.2380301332969348,0.2104105791649196,GPR,0.04214501,0.022155775,0.015298379,0.011645686,0.009344336,0.0077559343,0.0065937215,0.0057077063,0.0050111893,0.0044503585,0.0039899745,0.0036059744,0.003281359,0.0030037805,0.0027640557,0.0025552162
0.158571,1.5714,40.0,10,FCC,0.007591,0.6517299791754321,0.2622353623203156,0.2274619707900609,GPR,0.035957143,0.020118378,0.014114504,0.010819697,0.008714933,0.0072508184,0.006174234,0.005350729,0.0047017853,0.0041783163,0.003748006,0.0033886966,0.0030846861,0.00282454,0.0025997357,0.0024037962
